window_id,method,feature,statistic,p_value,severity,status,minimum_detectable_effect
2014-11,kl,total_rev_hi_lim,0.008261294214072679,7.944133903399114e-63,none,ok,0.00023486744074841564
2014-11,kl,acc_open_past_24mths,0.015108234798056341,8.336857341068842e-121,none,ok,0.0001826746761376566
2014-11,kl,avg_cur_bal,0.004955243338151328,4.3600379370341295e-36,none,ok,0.00023486947626308652
2014-11,kl,bc_open_to_buy,0.0034524398704714274,8.587816993534104e-24,none,ok,0.000237768477478229
2014-11,kl,bc_util,0.004972316591153974,1.0238750764513163e-35,none,ok,0.00023789925620574859
2014-11,kl,mo_sin_old_rev_tl_op,0.004128859820378451,1.743396519420111e-29,none,ok,0.00023486744074841564
2014-11,kl,mort_acc,0.002451163318289252,1.0040229973857361e-18,none,ok,0.00013048191152689758
2014-11,kl,num_actv_bc_tl,0.004137689783796139,1.19846041495582e-31,none,ok,0.00015657829383227708
2014-11,kl,num_sats,0.008390842744170499,7.007749538971778e-64,none,ok,0.00023486744074841564
2014-11,kl,pct_tl_nvr_dlq,0.012512911283285827,2.0317834497325e-102,none,ok,0.00010443175269374651
2014-11,kl,percent_bc_gt_75,0.004564961532533936,1.1686712914853265e-34,none,ok,0.00015854316805510285
2014-11,kl,tot_hi_cred_lim,0.004221546668444253,3.187624100692818e-30,none,ok,0.00023486744074841564
2014-11,kl,total_bal_ex_mort,0.012495321089906801,1.9701527152140595e-97,none,ok,0.00023486744074841564
2014-11,kl,total_bc_limit,0.008512259164434217,7.194114657915057e-65,none,ok,0.00023486744074841564
2014-12,psi,loan_amnt,0.026261198802866256,1.1291705257812851e-46,none,ok,0.0009837037811486005
2014-12,psi,int_rate,0.3261660232406466,0.0,alert,ok,0.0009837037811486005
2014-12,psi,installment,0.010024308839969165,7.372860998090559e-16,none,ok,0.0009837037811486005
2014-12,psi,annual_inc,0.014102281559829982,1.8832270336899738e-23,none,ok,0.0009837037811486005
2014-12,psi,dti,0.02708118463239435,2.9514885191703465e-48,none,ok,0.0009837037811486005
2014-12,psi,delinq_2yrs,0.0026818643693402146,7.291035630125891e-07,none,ok,0.00010930042012762228
2014-12,psi,inq_last_6mths,0.05196698895898225,5.716592784887323e-104,none,ok,0.00021860084025524456
2014-12,psi,open_acc,0.019361557105624243,2.00238639533453e-33,none,ok,0.0009837037811486005
2014-12,psi,pub_rec,0.004423438940236477,1.9961059036588932e-10,none,ok,0.00010930042012762228
2014-12,psi,revol_bal,0.040003905185711425,2.429288213589302e-73,none,ok,0.0009837037811486005
2014-12,psi,revol_util,0.030493374554544515,8.127643530816554e-55,none,ok,0.0009843691789712368
2014-12,psi,total_acc,0.006420455280916152,2.341780449759962e-09,none,ok,0.0009837037811486005
2014-12,psi,tot_coll_amt,0.0,,none,ok,0.0
2014-12,psi,tot_cur_bal,0.013004531243302758,2.161018427104529e-21,none,ok,0.0009837037811486005
2014-12,psi,total_rev_hi_lim,0.04075270120288352,8.431027940911558e-75,none,ok,0.0009837037811486005
2014-12,psi,acc_open_past_24mths,0.01956405027920152,3.1782592046992484e-35,none,ok,0.000765102940893356
2014-12,psi,avg_cur_bal,0.008535796621075186,3.859834342097334e-13,none,ok,0.0009837078521779423
2014-12,psi,bc_open_to_buy,0.02441097476278134,1.4291009453777093e-42,none,ok,0.0009950675255516784
2014-12,psi,bc_util,0.024293306909362985,2.5683241721177422e-42,none,ok,0.0009957304621588145
2014-12,psi,mo_sin_old_rev_tl_op,0.010172799721626838,3.9308039392389196e-16,none,ok,0.0009837037811486005
2014-12,psi,mort_acc,0.004311317587494948,1.9323982235127567e-07,none,ok,0.0005465021006381114
2014-12,psi,num_actv_bc_tl,0.00836990088784035,1.8167407644357412e-14,none,ok,0.0006558025207657337
2014-12,psi,num_sats,0.0193719182682956,1.9132302412411376e-33,none,ok,0.0009837037811486005
2014-12,psi,pct_tl_nvr_dlq,0.011879093117641189,1.4052224701092403e-22,none,ok,0.000437294127454946
2014-12,psi,percent_bc_gt_75,0.023596745976820883,2.6267319020601497e-43,none,ok,0.0006633811089865711
2014-12,psi,tot_hi_cred_lim,0.015672545382341474,2.057416872710066e-26,none,ok,0.0009837037811486005
2014-12,psi,total_bal_ex_mort,0.033980603963048105,1.2747137643409763e-61,none,ok,0.0009837037811486005
2014-12,psi,total_bc_limit,0.028297319056437793,1.3188154027495856e-50,none,ok,0.0009837037811486005
2014-12,ks,loan_amnt,0.05249707863483011,2.356171884193629e-22,watch,ok,0.05
2014-12,ks,int_rate,0.21495811161201794,0.0,alert,ok,0.05
2014-12,ks,installment,0.03299087607693324,4.369161746662004e-09,none,ok,0.05
2014-12,ks,annual_inc,0.038006879849523334,6.4178927725405495e-12,none,ok,0.05
